zipcode,availability
73414,No
73413,No
73412,No
73411,No
73410,No
73409,No
73408,No
73407,No
73406,No
73405,No
73404,No
73403,No
73402,No
73401,No
73400,No
73399,No
73398,No
73397,No
73396,No
73395,No
73394,No
73393,No
73392,No
73391,No
73390,No
73389,No
73388,No
73387,No
73386,No
73385,No
73384,No
73383,No
73382,No
73381,No
73380,No
73379,No
73378,No
73377,No
73376,No
73375,No
73374,No
73373,No
73372,No
73371,No
73370,No
73369,No
73368,No
73367,No
73366,No
73365,No
73364,No
73363,No
73362,No
73361,No
73360,No
73359,No
73358,No
73357,No
73356,No
73355,No
73354,No
73353,No
73352,No
73351,No
73350,No
73349,Yes
73348,No
73347,Yes
73346,No
73345,Yes
73344,Yes
73343,No
73342,Yes
73341,No
73340,Yes
73339,No
73338,No
73337,Yes
73336,No
73335,No
73334,No
73333,Yes
73332,No
73331,No
73330,No
73329,Yes
73328,No
73327,No
73326,Yes
73325,No
73324,No
73323,No
73322,No
73321,No
73320,No
73319,No
73318,No
73317,No
73316,No
73315,No
73314,No
73313,No
73312,Yes
73311,No
73310,No
73309,No
73308,No
73307,No
73306,No
73305,No
73304,No
73303,No
73302,No
73301,No
73300,No
73299,No
73298,No
73297,No
73296,No
73295,No
73294,No
73293,No
73292,No
73291,No
73290,No
73289,No
73288,No
73287,No
73286,No
73285,No
73284,No
73283,No
73282,No
73281,No
73280,No
73279,No
73278,Yes
73277,Yes
73276,No
73275,Yes
73274,Yes
73273,No
73272,Yes
73271,Yes
73270,No
73269,Yes
73268,Yes
73267,No
73266,Yes
73265,Yes
73264,No
73263,No
73262,Yes
73261,No
73260,No
73259,No
73258,No
73257,Yes
73256,No
73255,No
73254,No
73253,No
73252,Yes
73251,No
73250,No
73249,Yes
73248,No
73247,No
73246,No
73245,No
73244,No
73243,No
73242,No
73241,No
73240,Yes
73239,No
73238,No
73237,No
73236,No
73235,Yes
73234,No
73233,No
73232,No
73231,No
73230,Yes
73229,No
73228,No
73227,No
73226,No
73225,No
73224,No
73223,No
73222,No
73221,No
73220,No
73219,No
73218,No
73217,No
73216,No
73215,No
73214,No
73213,No
73212,No
73211,No
73210,No
73209,No
73208,No
73207,Yes
73206,No
73205,No
73204,No
73203,No
73202,No
73201,No
73200,No
73199,No
73198,No
73197,No
73196,No
73195,No
73194,No
73193,No
73192,No
73191,No
73190,No
73189,No
73188,No
73187,No
73186,No
73185,No
73184,No
73183,No
73182,No
73181,No
73180,No
73179,No
73178,No
73177,No
73176,No
73175,No
73174,No
73173,No
73172,No
73171,No
73170,No
73169,No
73168,No
73167,No
73166,No
73165,No
73164,No
73163,No
73162,No
73161,No
73160,No
73159,No
73158,No
73157,No
73156,No
73155,No
73154,No
73153,No
73152,No
73151,No
73150,No
73149,No
73148,No
73147,No
73146,No
73145,No
73144,No
73143,No
73142,No
73141,No
73140,No
73139,No
73138,No
73137,No
73136,No
73135,No
73134,No
73133,No
73132,No
73131,No
73130,No
73129,No
73128,No
73127,No
73126,No
73125,No
73124,No
73123,No
73122,No
73121,No
73120,No
73119,Yes
73118,No
73117,Yes
73116,Yes
73115,No
73114,Yes
73113,Yes
73112,No
73111,Yes
73110,Yes
73109,No
73108,Yes
73107,Yes
73106,No
73105,Yes
73104,Yes
73103,No
73102,Yes
73101,Yes
73100,No
73099,Yes
73098,Yes
73097,No
73096,No
73095,Yes
73094,No
73093,No
73092,Yes
73091,No
73090,No
73089,No
73088,No
73087,Yes
73086,No
73085,No
73084,Yes
73083,No
73082,No
73081,No
73080,No
73079,Yes
73078,No
73077,No
73076,No
73075,No
73074,No
73073,No
73072,Yes
73071,No
73070,No
73069,No
73068,No
73067,No
73066,Yes
73065,No
73064,No
73063,No
73062,No
73061,Yes
73060,No
73059,No
73058,No
73057,No
73056,No
73055,No
73054,Yes
73053,No
73052,No
73051,No
73050,No
73049,No
73048,No
73047,No
73046,No
73045,No
73044,No
73043,No
73042,No
73041,No
73040,No
73039,No
73038,No
73037,Yes
73036,No
73035,Yes
73034,No
73033,Yes
73032,No
73031,No
73030,No
73029,No
73028,No
73027,No
73026,No
73025,No
73024,No
73023,No
73022,No
73021,No
73020,No
73019,No
73018,No
73017,No
73016,No
73015,No
73014,No
73013,No
73012,No
73011,No
73010,No
73009,No
73008,No
73007,No
73006,No
73005,No
73004,No
73003,No
73002,No
73001,No
73000,No
72999,No
72998,No
72997,No
72996,No
72995,No
72994,No
72993,No
72992,No
72991,No
72990,No
