zipcode,availability
64558,No
64557,No
64556,No
64555,No
64554,No
64553,No
64552,No
64551,No
64550,No
64549,No
64548,No
64547,No
64546,Yes
64545,No
64544,No
64543,No
64542,No
64541,No
64540,No
64539,No
64538,No
64537,No
64536,No
64535,No
64534,No
64533,No
64532,No
64531,No
64530,No
64529,No
64528,No
64527,No
64526,No
64525,No
64524,No
64523,No
64522,No
64521,Yes
64520,No
64519,No
64518,No
64517,No
64516,No
64515,No
64514,No
64513,No
64512,No
64511,No
64510,No
64509,No
64508,No
64507,No
64506,No
64505,No
64504,No
64503,No
64502,No
64501,No
64500,No
64499,No
64498,No
64497,No
64496,No
64495,No
64494,No
64493,No
64492,No
64491,No
64490,No
64489,No
64488,No
64487,No
64486,No
64485,No
64484,No
64483,No
64482,No
64481,No
64480,No
64479,No
64478,No
64477,No
64476,No
64475,No
64474,No
64473,No
64472,No
64471,No
64470,No
64469,No
64468,No
64467,No
64466,No
64465,No
64464,No
64463,No
64462,No
64461,No
64460,No
64459,No
64458,No
64457,No
64456,No
64455,No
64454,No
64453,No
64452,No
64451,No
64450,No
64449,No
64448,No
64447,No
64446,No
64445,No
64444,No
64443,No
64442,No
64441,No
64440,No
64439,No
64438,No
64437,No
64436,No
64435,No
64434,No
64433,No
64432,No
64431,No
64430,No
64429,No
64428,No
64427,No
64426,No
64425,No
64424,No
64423,No
64422,No
64421,No
64420,No
64419,No
64418,No
64417,No
64416,No
64415,No
64414,No
64413,No
64412,No
64411,No
64410,No
64409,Yes
64408,No
64407,Yes
64406,No
64405,Yes
64404,Yes
64403,No
64402,No
64401,Yes
64400,No
64399,No
64398,No
64397,Yes
64396,No
64395,Yes
64394,No
64393,No
64392,No
64391,No
64390,Yes
64389,No
64388,No
64387,No
64386,No
64385,Yes
64384,No
64383,No
64382,No
64381,No
64380,Yes
64379,No
64378,No
64377,No
64376,No
64375,No
64374,No
64373,No
64372,Yes
64371,No
64370,No
64369,No
64368,No
64367,Yes
64366,No
64365,No
64364,No
64363,No
64362,No
64361,No
64360,No
64359,No
64358,No
64357,No
64356,No
64355,No
64354,Yes
64353,No
64352,No
64351,No
64350,No
64349,No
64348,No
64347,Yes
64346,No
64345,No
64344,No
64343,No
64342,Yes
64341,No
64340,No
64339,No
64338,No
64337,No
64336,No
64335,No
64334,No
64333,No
64332,No
64331,Yes
64330,No
64329,No
64328,No
64327,No
64326,No
64325,No
64324,No
64323,No
64322,No
64321,No
64320,No
64319,Yes
64318,No
64317,No
64316,No
64315,No
64314,No
64313,No
64312,No
64311,No
64310,No
64309,No
64308,No
64307,No
64306,No
64305,No
64304,No
64303,No
64302,No
64301,No
64300,No
64299,No
64298,No
64297,Yes
64296,No
64295,Yes
64294,No
64293,Yes
64292,No
64291,Yes
64290,No
64289,Yes
64288,No
64287,Yes
64286,No
64285,Yes
64284,No
64283,Yes
64282,No
64281,No
64280,No
64279,No
64278,No
64277,No
64276,No
64275,No
64274,No
64273,No
64272,No
64271,No
64270,No
64269,No
64268,No
64267,No
64266,No
64265,No
64264,No
64263,No
64262,No
64261,No
64260,No
64259,No
64258,No
64257,No
64256,No
64255,No
64254,No
64253,No
64252,No
64251,No
64250,No
64249,No
64248,No
64247,No
64246,No
64245,No
64244,No
64243,No
64242,No
64241,No
64240,No
64239,No
64238,No
64237,No
64236,No
64235,No
64234,No
64233,No
64232,No
64231,No
64230,No
64229,No
64228,No
64227,No
64226,No
64225,No
64224,No
64223,No
64222,No
64221,No
64220,No
64219,No
64218,No
64217,No
64216,No
64215,No
64214,No
64213,No
64212,No
64211,No
64210,No
64209,No
64208,No
64207,No
64206,No
64205,No
64204,No
64203,No
64202,No
64201,No
64200,No
64199,No
64198,No
64197,No
64196,No
64195,No
64194,No
64193,No
64192,No
64191,No
64190,No
64189,No
64188,No
64187,No
64186,No
64185,No
64184,No
64183,No
64182,No
64181,No
64180,No
64179,No
64178,No
64177,No
64176,No
64175,No
64174,No
64173,No
64172,No
64171,No
64170,No
64169,No
64168,No
64167,No
64166,No
64165,No
64164,No
64163,No
64162,No
64161,No
64160,No
64159,No
64158,No
64157,No
64156,No
64155,No
64154,No
64153,No
64152,No
64151,No
64150,No
64149,No
64148,No
64147,No
64146,No
64145,No
64144,No
64143,No
64142,No
64141,No
64140,No
64139,No
64138,No
64137,No
64136,No
64135,No
64134,No
64133,No
64132,No
64131,No
64130,No
64129,No
64128,No
64127,No
64126,No
64125,No
64124,No
64123,No
64122,No
64121,No
64120,No
64119,No
64118,No
64117,No
64116,No
64115,No
64114,No
64113,No
64112,No
64111,No
64110,No
64109,No
64108,No
64107,No
64106,No
64105,No
64104,No
64103,No
64102,No
64101,No
64100,No
64099,No
64098,No
64097,No
64096,No
64095,No
64094,No
64093,No
64092,No
64091,No
64090,No
64089,No
64088,No
64087,No
64086,No
64085,No
64084,No
64083,No
64082,No
64081,No
64080,No
64079,No
64078,No
64077,No
64076,No
64075,No
64074,No
64073,No
64072,No
64071,No
64070,No
64069,No
64068,No
64067,No
64066,No
64065,No
64064,No
64063,No
64062,No
64061,No
64060,No
64059,No
64058,No
64057,No
64056,No
64055,No
64054,No
64053,No
64052,No
64051,No
64050,No
64049,No
64048,No
64047,No
64046,No
64045,No
64044,No
64043,No
64042,No
64041,No
64040,No
64039,No
64038,No
64037,No
64036,No
64035,No
64034,No
64033,No
64032,No
64031,No
64030,No
64029,No
64028,No
64027,No
64026,No
64025,No
64024,No
64023,No
64022,No
64021,No
64020,No
64019,No
64018,No
64017,No
64016,No
64015,No
64014,No
64013,No
64012,No
64011,No
64010,No
64009,No
64008,No
64007,No
64006,No
64005,No
64004,No
64003,No
64002,No
64001,No
64000,No
63999,No
63998,No
63997,No
63996,No
63995,No
63994,No
63993,No
63992,No
63991,No
63990,No
