zipcode,availability
94772,No
94771,No
94770,No
94769,No
94768,No
94767,No
94766,No
94765,No
94764,No
94763,No
94762,No
94761,No
94760,No
94759,No
94758,No
94757,No
94756,No
94755,No
94754,No
94753,No
94752,No
94751,No
94750,No
94749,No
94748,No
94747,No
94746,No
94745,No
94744,No
94743,No
94742,No
94741,No
94740,No
94739,No
94738,No
94737,No
94736,No
94735,No
94734,No
94733,No
94732,No
94731,No
94730,No
94729,No
94728,No
94727,No
94726,No
94725,No
94724,No
94723,No
94722,No
94721,No
94720,No
94719,No
94718,No
94717,No
94716,No
94715,No
94714,No
94713,No
94712,No
94711,No
94710,No
94709,No
94708,No
94707,No
94706,No
94705,No
94704,No
94703,No
94702,No
94701,No
94700,No
94699,No
94698,No
94697,No
94696,No
94695,No
94694,No
94693,No
94692,No
94691,No
94690,No
94689,No
94688,No
94687,No
94686,No
94685,No
94684,No
94683,No
94682,No
94681,No
94680,No
94679,No
94678,No
94677,No
94676,No
94675,No
94674,No
94673,No
94672,No
94671,No
94670,No
94669,No
94668,No
94667,No
94666,No
94665,No
94664,No
94663,No
94662,No
94661,No
94660,No
94659,No
94658,No
94657,No
94656,No
94655,No
94654,No
94653,No
94652,No
94651,No
94650,No
94649,No
94648,No
94647,No
94646,No
94645,No
94644,No
94643,No
94642,No
94641,No
94640,No
94639,No
94638,No
94637,No
94636,No
94635,No
94634,No
94633,No
94632,No
94631,No
94630,No
94629,No
94628,No
94627,No
94626,No
94625,No
94624,No
94623,No
94622,No
94621,No
94620,No
94619,No
94618,No
94617,No
94616,No
94615,No
94614,No
94613,No
94612,No
94611,No
94610,No
94609,No
94608,No
94607,No
94606,No
94605,No
94604,No
94603,No
94602,No
94601,No
94600,No
94599,No
94598,No
94597,No
94596,No
94595,No
94594,No
94593,No
94592,No
94591,No
94590,No
94589,No
94588,No
94587,No
94586,No
94585,No
94584,No
94583,No
94582,No
94581,No
94580,No
94578,No
94576,No
94575,Yes
94574,Yes
94573,No
94572,Yes
94571,Yes
94570,No
94569,Yes
94568,Yes
94567,No
94566,Yes
94565,No
94564,No
94563,Yes
94562,Yes
94561,No
94560,Yes
94559,Yes
94558,No
94557,Yes
94556,Yes
94555,No
94554,Yes
94553,Yes
94552,No
94551,Yes
94550,Yes
94549,No
94548,Yes
94547,Yes
94546,No
94545,Yes
94544,Yes
94543,No
94542,Yes
94541,Yes
94540,No
94539,Yes
94538,Yes
94537,No
94536,Yes
94535,Yes
94534,No
94533,Yes
94532,Yes
94531,No
94530,Yes
94529,Yes
94528,No
94527,Yes
94526,Yes
94525,No
94524,No
94523,No
94522,Yes
94521,No
94520,No
94519,No
94518,Yes
94517,No
94516,No
94515,No
94514,No
94513,Yes
94512,No
94511,No
94510,No
94509,No
94508,Yes
94507,No
94506,No
94505,Yes
94504,No
94503,No
94502,No
94501,Yes
94500,No
94499,No
94498,No
94497,No
94496,Yes
94495,No
94494,No
94493,No
94492,No
94491,Yes
94490,No
94489,No
94488,No
94487,No
94486,Yes
94485,No
94484,No
94483,No
94482,No
94481,Yes
94480,No
94479,No
94478,No
94477,No
94476,No
94475,No
94474,Yes
94473,No
94472,No
94471,No
94470,No
94469,Yes
94468,No
94467,No
94466,No
94465,No
94464,No
94463,No
94462,No
94461,No
94460,No
94459,No
94458,No
94457,No
94456,No
94455,No
94454,No
94453,No
94452,No
94451,No
94450,No
94449,No
94448,No
94447,Yes
94446,No
94445,No
94444,No
94443,No
94442,No
94441,No
94440,No
94439,Yes
94438,No
94437,Yes
94436,Yes
94435,No
94434,No
94433,No
94432,No
94431,Yes
94430,No
94429,No
94428,Yes
94427,No
94426,No
94425,No
94424,Yes
94423,No
94422,No
94421,No
94420,No
94419,Yes
94418,No
94417,No
94416,No
94415,No
94414,No
94413,No
94412,No
94411,No
94410,No
94409,No
94408,No
94407,No
94406,No
94405,Yes
94404,No
94403,No
94402,No
94401,No
94400,No
94399,No
94398,No
94397,No
94396,No
94395,No
94394,No
94393,No
94392,No
94391,No
94390,No
94389,No
94388,No
94387,No
94386,No
94385,No
94384,No
94383,No
94382,No
94381,No
94380,No
94379,Yes
94378,No
94377,Yes
94376,No
94375,Yes
94374,Yes
94373,No
94372,Yes
94371,Yes
94370,No
94369,Yes
94368,Yes
94367,No
94366,Yes
94365,Yes
94364,No
94363,Yes
94362,Yes
94361,No
94360,Yes
94359,Yes
94358,No
94357,Yes
94356,Yes
94355,No
94354,Yes
94353,Yes
94352,No
94351,Yes
94350,Yes
94349,No
94348,Yes
94347,Yes
94346,No
94345,Yes
94344,Yes
94343,No
94342,Yes
94341,No
94340,No
94339,Yes
94338,No
94337,No
94336,Yes
94335,No
94334,No
94333,Yes
94332,No
94331,No
94330,Yes
94329,No
94328,No
94327,Yes
94326,No
94325,No
94324,No
94323,No
94322,No
94321,No
94320,No
94319,No
94318,No
94317,No
94316,No
94315,Yes
94314,No
94313,No
94312,No
94311,No
94310,No
94309,No
94308,No
94307,No
94306,No
94305,No
94304,No
94303,No
94302,No
94301,No
94300,No
94299,No
94298,No
94297,No
94296,No
94295,No
94294,No
94293,No
94292,No
94291,No
94290,No
94289,No
94288,No
94287,No
94286,No
94285,No
94284,No
94283,No
94282,No
94281,No
94280,No
94279,No
94278,No
94277,No
94276,No
94275,No
94274,No
94273,No
94272,No
94271,No
94270,No
94269,Yes
94268,No
94267,Yes
94266,No
94265,Yes
94264,Yes
94263,No
94262,Yes
94261,Yes
94260,No
94259,Yes
94258,Yes
94257,No
94256,Yes
94255,Yes
94254,No
94253,Yes
94252,Yes
94251,No
94250,Yes
94249,Yes
94248,No
94247,No
94246,No
94245,No
94244,Yes
94243,No
94242,No
94241,No
94240,No
94239,Yes
94238,No
94237,No
94236,No
94235,No
94234,Yes
94233,No
94232,No
94231,No
94230,No
94229,No
94228,No
94227,No
94226,No
94225,No
94224,No
94223,No
94222,No
94221,No
94220,No
94219,No
94218,No
94217,No
94216,No
94215,No
94214,No
94213,No
94212,No
94211,No
94210,No
94209,No
94208,No
94207,No
94206,No
94205,No
94204,No
94203,No
94202,No
94201,No
94200,No
94199,No
94198,No
94197,No
94196,No
94195,No
94194,No
94193,No
94192,No
94191,No
94190,No
94189,No
94188,No
94187,No
94186,No
94185,No
94184,No
94183,No
94182,No
94181,No
94180,No
94179,No
94178,No
94177,No
94176,No
94175,No
94174,No
94173,No
94172,No
94171,No
94170,No
94169,Yes
94168,No
94167,Yes
94166,Yes
94165,No
94164,Yes
94163,Yes
94162,No
94161,Yes
94160,Yes
94159,No
94158,Yes
94157,Yes
94156,No
94155,No
94154,Yes
94153,No
94152,Yes
94151,Yes
94150,No
94149,Yes
94148,Yes
94147,No
94146,Yes
94145,Yes
94144,No
94143,Yes
94142,Yes
94141,No
94140,Yes
94139,Yes
94138,No
94137,Yes
94136,Yes
94135,No
94134,No
94133,Yes
94132,No
94131,No
94130,Yes
94129,No
94128,No
94127,Yes
94126,No
94125,No
94124,Yes
94123,No
94122,No
94121,Yes
94120,No
94119,No
94118,Yes
94117,No
94116,Yes
94115,No
94114,No
94113,Yes
94112,No
94111,No
94110,Yes
94109,No
94108,No
94107,Yes
94106,No
94105,No
94104,Yes
94103,No
94102,No
94101,No
94100,No
94099,Yes
94098,No
94097,No
94096,No
94095,No
94094,Yes
94093,No
94092,No
94091,No
94090,No
94089,Yes
94088,No
94087,No
94086,Yes
94085,No
94084,No
94083,No
94082,No
94081,Yes
94080,No
94079,No
94078,Yes
94077,No
94076,No
94075,No
94074,No
94073,No
94072,Yes
94071,No
94070,No
94069,No
94068,No
94067,No
94066,No
94065,Yes
94064,No
94063,No
94062,No
94061,No
94060,Yes
94059,No
94058,No
94057,No
94056,No
94055,No
94054,No
94053,No
94052,No
94051,Yes
94050,No
94049,No
94048,No
94047,No
94046,No
94045,No
94044,No
94043,No
94042,No
94041,No
94040,No
94039,No
94038,No
94037,No
94036,Yes
94035,No
94034,Yes
94033,No
94032,Yes
94031,No
94030,No
94029,No
94028,No
94027,No
94026,No
94025,No
94024,No
94023,No
94022,No
94021,No
94020,No
94019,No
94018,No
94017,No
94016,No
94015,No
94014,No
94013,No
94012,No
94011,No
94010,No
94009,No
94008,No
94007,No
94006,No
94005,No
94004,No
94003,No
94002,No
94001,No
94000,No
93999,No
93998,No
93997,No
93996,No
93995,No
93994,No
93993,No
93992,No
93991,No
93990,No
