zipcode,availability
83602,No
83601,No
83600,No
83599,No
83598,No
83597,No
83596,No
83595,No
83594,No
83593,No
83592,No
83591,No
83590,No
83589,No
83588,No
83587,No
83586,No
83585,No
83584,No
83583,No
83582,No
83581,No
83580,No
83579,No
83578,No
83577,No
83576,No
83575,No
83574,No
83573,No
83572,No
83571,No
83570,No
83569,Yes
83568,No
83567,Yes
83566,No
83565,Yes
83564,Yes
83563,No
83562,Yes
83561,Yes
83560,No
83559,Yes
83558,Yes
83557,No
83556,Yes
83555,Yes
83554,No
83553,Yes
83552,No
83551,No
83550,Yes
83549,Yes
83548,No
83547,Yes
83546,Yes
83545,No
83544,Yes
83543,Yes
83542,No
83541,No
83540,No
83539,Yes
83538,No
83537,No
83536,Yes
83535,No
83534,No
83533,Yes
83532,No
83531,No
83530,Yes
83529,No
83528,No
83527,Yes
83526,No
83525,No
83524,No
83523,No
83522,No
83521,No
83520,No
83519,No
83518,No
83517,No
83516,No
83515,No
83514,No
83513,No
83512,Yes
83511,No
83510,No
83509,No
83508,No
83507,No
83506,No
83505,No
83504,No
83503,No
83502,No
83501,No
83500,No
83499,No
83498,No
83497,No
83496,No
83495,No
83494,No
83493,No
83492,No
83491,No
83490,No
83489,No
83488,No
83487,Yes
83486,Yes
83485,No
83484,No
83483,Yes
83482,No
83481,No
83480,No
83479,No
83478,No
83477,No
83476,No
83475,No
83474,No
83473,No
83472,No
83471,Yes
83470,No
83469,No
83468,No
83467,No
83466,No
83465,No
83464,No
83463,No
83462,No
83461,No
83460,No
83459,No
83458,Yes
83457,Yes
83456,No
83455,No
83454,Yes
83453,No
83452,No
83451,Yes
83450,No
83449,No
83448,No
83447,No
83446,No
83445,No
83444,No
83443,No
83442,No
83441,No
83440,No
83439,No
83438,No
83437,No
83436,No
83435,Yes
83434,No
83433,No
83432,No
83431,No
83430,No
83429,No
83428,No
83427,No
83426,No
83425,No
83424,No
83423,No
83422,No
83421,No
83420,No
83419,No
83418,No
83417,Yes
83416,Yes
83415,No
83414,No
83413,Yes
83412,No
83411,No
83410,Yes
83409,No
83408,No
83407,No
83406,No
83405,No
83404,Yes
83403,No
83402,No
83401,No
83400,No
83399,No
83398,No
83397,No
83396,No
83395,Yes
83394,No
83393,No
83392,No
83391,No
83390,No
83389,No
83388,No
83387,No
83386,No
83385,No
83384,No
83383,No
83382,No
83381,No
83380,No
83379,Yes
83378,No
83377,Yes
83376,Yes
83375,No
83374,Yes
83373,Yes
83372,No
83371,Yes
83370,Yes
83369,No
83368,Yes
83367,Yes
83366,No
83365,Yes
83364,Yes
83363,No
83362,Yes
83361,Yes
83360,No
83359,No
83358,Yes
83357,No
83356,No
83355,Yes
83354,No
83353,No
83352,Yes
83351,No
83350,No
83349,Yes
83348,No
83347,No
83346,Yes
83345,No
83344,No
83343,No
83342,Yes
83341,No
83340,No
83339,Yes
83338,No
83337,No
83336,No
83335,No
83334,Yes
83333,No
83332,No
83331,No
83330,No
83329,Yes
83328,No
83327,No
83326,No
83325,No
83324,Yes
83323,No
83322,No
83321,No
83320,No
83319,No
83318,No
83317,Yes
83316,No
83315,No
83314,No
83313,Yes
83312,No
83311,No
83310,No
83309,No
83308,Yes
83307,No
83306,No
83305,No
83304,No
83303,No
83302,No
83301,Yes
83300,No
83299,No
83298,No
83297,No
83296,No
83295,No
83294,No
83293,No
83292,No
83291,No
83290,No
83289,No
83288,No
83287,No
83286,No
83285,No
83284,No
83283,No
83282,No
83281,No
83280,No
83279,No
83278,Yes
83277,No
83276,No
83275,No
83274,No
83273,No
83272,No
83271,No
83270,No
83269,No
83268,No
83267,No
83266,No
83265,No
83264,No
83263,No
83262,No
83261,No
83260,No
83259,Yes
83258,No
83257,Yes
83256,Yes
83255,No
83254,Yes
83253,Yes
83252,No
83251,No
83250,Yes
83249,No
83248,No
83247,No
83246,Yes
83245,No
83244,No
83243,No
83242,Yes
83241,No
83240,No
83239,No
83238,No
83237,No
83236,Yes
83235,No
83234,No
83233,Yes
83232,No
83231,No
83230,No
83229,Yes
83228,No
83227,No
83226,No
83225,No
83224,Yes
83223,No
83222,No
83221,No
83220,No
83219,No
83218,No
83217,No
83216,No
83215,No
83214,No
83213,No
83212,No
83211,No
83210,No
83209,Yes
83208,No
83207,No
83206,No
83205,No
83204,No
83203,No
83202,No
83201,No
83200,No
83199,No
83198,No
83197,No
83196,No
83195,No
83194,No
83193,No
83192,No
83191,No
83190,No
83189,No
83188,No
83187,No
83186,No
83185,No
83184,No
83183,No
83182,No
83181,No
83180,No
83179,No
83178,No
83177,No
83176,No
83175,No
83174,No
83173,No
83172,No
83171,No
83170,No
83169,No
83168,No
83167,No
83166,No
83165,No
83164,No
83163,No
83162,No
83161,No
83160,No
83159,No
83158,No
83157,No
83156,No
83155,No
83154,No
83153,No
83152,No
83151,No
83150,No
83149,No
83148,No
83147,No
83146,No
83145,No
83144,No
83143,No
83142,No
83141,No
83140,No
83139,Yes
83138,No
83137,Yes
83136,No
83135,Yes
83134,Yes
83133,No
83132,Yes
83131,Yes
83130,No
83129,Yes
83128,Yes
83127,No
83126,Yes
83125,Yes
83124,No
83123,Yes
83122,Yes
83121,No
83120,No
83119,Yes
83118,No
83117,No
83116,No
83115,Yes
83114,No
83113,No
83112,Yes
83111,No
83110,No
83109,Yes
83108,No
83107,No
83106,No
83105,No
83104,Yes
83103,No
83102,No
83101,Yes
83100,No
83099,No
83098,Yes
83097,No
83096,No
83095,No
83094,No
83093,Yes
83092,No
83091,No
83090,No
83089,No
83088,Yes
83087,No
83086,No
83085,No
83084,No
83083,Yes
83082,No
83081,No
83080,Yes
83079,No
83078,No
83077,No
83076,No
83075,Yes
83074,No
83073,No
83072,No
83071,Yes
83070,No
83069,No
83068,No
83067,No
83066,No
83065,No
83064,Yes
83063,No
83062,No
83061,No
83060,No
83059,Yes
83058,No
83057,No
83056,No
83055,No
83054,No
83053,No
83052,Yes
83051,No
83050,No
83049,No
83048,No
83047,No
83046,No
83045,No
83044,No
83043,Yes
83042,No
83041,No
83040,No
83039,No
83038,No
83037,No
83036,No
83035,No
83034,No
83033,No
83032,No
83031,No
83030,No
83029,No
83028,No
83027,No
83026,Yes
83025,No
83024,Yes
83023,No
83022,Yes
83021,No
83020,No
83019,No
83018,No
83017,No
83016,No
83015,No
83014,No
83013,No
83012,No
83011,No
83010,No
83009,No
83008,No
83007,No
83006,No
83005,No
83004,No
83003,No
83002,No
83001,No
83000,No
82999,No
82998,No
82997,No
82996,No
82995,No
82994,No
82993,No
82992,No
82991,No
82990,No
